-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,54,54,54,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,54,54,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,-1,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,-1,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,54,54,54,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,54,-1,54,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,-1,-1,54,54,-1,54,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,-1,54,-1,-1,-1,-1,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,-1,54,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,-1,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,-1,54,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,-1,54,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,-1,54,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,54,-1,54,54,54,54,54,54,54,54,54,54,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,-1,54,54,54,54,54,-1,-1,54,-1,-1,-1,-1,-1,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,-1,54,54,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,-1,54,54,-1,54,54,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,54,54,54,54,-1,-1,-1,54,54,-1,54,-1,-1,54,-1,-1,54,54,-1,-1,-1,54,-1,-1,-1,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,-1,-1,-1,54,54,54,-1,-1,54,-1,-1,-1,-1,-1,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,-1,54,54,-1,54,54,54,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,54,54,54,54,54,54,54,54,54,-1,-1,54,54,54,54,54,54,-1,-1,-1,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,-1,54,54,54,54,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,54,54,-1,-1,-1,-1,-1,-1,54,54,54,54,-1,54,54,-1,54,-1,-1,54,54,-1,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,54,-1,-1,54,-1,-1,54,54,54,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,54,54,54,54,54,54,54,-1,54,54,-1,-1,-1,54,54,-1,54,-1,-1,54,54,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,54,-1,-1,54,-1,-1,54,-1,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,-1,-1,-1,54,54,-1,54,-1,-1,54,54,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,54,-1,-1,54,-1,-1,54,-1,-1,54,-1,-1,-1,-1,-1,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,54,54,54,9,-1,-1,-1,54,-1,54,54,-1,-1,-1,54,54,-1,54,-1,-1,54,54,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,54,-1,-1,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,54,-1,-1,-1,54,-1,54,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,54,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,54,-1,-1,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,54,54,54,54,-1,-1,-1,54,-1,54,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,54,-1,54,54,-1,-1,-1,54,-1,54,-1,-1,-1,-1,54,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,-1,-1,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,54,-1,54,54,-1,-1,-1,54,-1,54,-1,-1,-1,-1,54,54,-1,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,-1,-1,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,54,-1,54,54,-1,-1,-1,54,-1,54,54,-1,-1,-1,54,54,-1,54,54,54,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,54,-1,54,54,-1,-1,-1,54,-1,54,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,-1,-1,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,54,-1,54,54,-1,-1,-1,54,-1,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,54,-1,54,54,-1,-1,-1,54,-1,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,54,-1,54,54,54,-1,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,54,-1,54,54,54,-1,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,54,54,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,-1,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,54,54,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,9,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,54,54,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,-1,54,-1,25,25,25,25,25,25,25,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,-1,54,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1
-1,-1,54,-1,-1,54,-1,-1,-1,-1,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,-1,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,-1,54,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,54,54,54,54,-1,-1
-1,-1,54,-1,-1,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,-1
-1,-1,54,-1,-1,54,54,54,54,54,54,54,54,-1,-1,54,54,54,54,54,54,54,54,54,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,54,54,-1,54,-1,-1,54,-1,-1,54,-1,-1,-1,-1,-1,-1,54,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1
-1,-1,54,-1,-1,-1,-1,-1,-1,54,54,54,54,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,54,-1,54,54,-1,-1,54,54,54,54,-1,-1,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,-1,54,-1,-1
-1,-1,54,-1,-1,-1,-1,-1,-1,54,54,54,54,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,-1,-1,-1,-1,-1,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,54,-1,-1
-1,-1,54,54,-1,-1,-1,-1,-1,-1,54,54,54,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,54,54,-1,-1,-1,-1,-1,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,-1,-1
-1,-1,54,54,-1,-1,-1,-1,-1,-1,54,54,54,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,54,54,-1,-1,54,54,54,54,-1,-1,-1,54,54,54,54,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,-1,-1
-1,-1,54,54,-1,-1,-1,-1,-1,-1,54,54,54,-1,-1,54,54,54,54,54,54,54,54,54,54,54,-1,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,54,-1,-1,54,-1,-1,-1,-1,-1,-1,54,54,54,54,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,54,-1,-1
-1,-1,54,54,-1,-1,-1,-1,-1,-1,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,54,-1,-1
-1,-1,54,54,-1,-1,-1,-1,-1,-1,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,54,-1,-1
-1,-1,54,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,-1,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,54,-1,-1
-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,54,54,54,54,-1,-1,-1,54,54,54,54,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,-1,-1
-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,-1,54,54,54,54,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,54,-1,-1
-1,-1,54,54,54,54,54,54,54,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,54,54,54,54,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,54,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,54,54,54,54,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,54,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,54,54,54,54,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,54,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,54,54,54,54,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,54,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,-1,54,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,54,54,54,54,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,54,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,54,54,-1,-1,54,54,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,54,54,54,-1,-1,54,54,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,54,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,-1,54,54,54,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,-1,54,-1,54,54,-1,-1
